language_ID,language,latitude,longitude,links,speaker_number_raw,speaker_number_numeric,speaker_number_type,vitality_status,vitality_certainty,speaker_number_year,speaker_source,source_category,source_type,access_route,source_confidence,source_urls
nort2857,North Watut,-6.64084,146.218,"[{'url': 'https://www.wikidata.org/entity/Q15887898', 'label': None}]",,,,,,,,,,,,[]
sout2877,South Watut,-7.03751,146.409,"[{'url': 'https://www.wikidata.org/entity/Q12953293', 'label': None}]",,,,,,,,,,,,[]
wamp1247,Wampar,-6.67364,146.662,"[{'url': 'https://lexibank.clld.org/languages/abvdoceanic-Wampar', 'label': 'Wampar'}, {'url': 'https://en.wikipedia.org/wiki/Wampar_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7966946', 'label': None}]",,,,extinct,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Wampar_language']
labu1248,Labu,-6.75,146.903,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4485', 'label': 'Labu'}, {'url': 'https://grambank.clld.org/languages/labu1248', 'label': 'Labu'}, {'url': 'https://wals.info/languoid/lect/wals_code_lab', 'label': 'Labu'}, {'url': 'https://en.wikipedia.org/wiki/Labu_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6467660', 'label': None}]","1,600",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/4485']
arib1241,Aribwatsa,-6.72266,146.991,"[{'url': 'https://grambank.clld.org/languages/arib1241', 'label': 'Aribwatsa'}, {'url': 'https://wals.info/languoid/lect/wals_code_ari', 'label': 'Aribwatsa'}, {'url': 'https://en.wikipedia.org/wiki/Aribwatsa_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3502104', 'label': None}]",,,,extinct,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Aribwatsa_language']
arib1240,Aribwaung,-6.65252,146.919,"[{'url': 'https://www.wikidata.org/entity/Q11044246', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Aribwaung_language', 'label': None}]",,,,extinct,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Aribwaung_language']
duwe1237,Duwet,-6.45752,146.841,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2161', 'label': 'Duwet'}, {'url': 'https://www.wikidata.org/entity/Q5317647', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Duwet_language', 'label': None}]",300,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2161']
nafi1237,Nafi,-6.43306,146.815,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2317', 'label': 'Nafi'}, {'url': 'https://www.wikidata.org/entity/Q6958174', 'label': None}, {'url': 'https://en.wikipedia.org/wiki/Nafi_language', 'label': None}]",<100,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2317']
muso1238,Musom,-6.53817,146.93,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2276', 'label': 'Musom'}, {'url': 'https://grambank.clld.org/languages/muso1238', 'label': 'Musom'}, {'url': 'https://wals.info/languoid/lect/wals_code_msm', 'label': 'Musom'}, {'url': 'https://en.wikipedia.org/wiki/Musom_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6943041', 'label': None}]",219,,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/2276']
adze1240,Adzera,-6.39394,146.294,"[{'url': 'https://www.endangeredlanguages.com/elp-language/581', 'label': 'Adzera'}, {'url': 'https://grambank.clld.org/languages/adze1240', 'label': 'Adzera'}, {'url': 'https://wals.info/languoid/lect/wals_code_adz', 'label': 'Adzera'}, {'url': 'https://en.wikipedia.org/wiki/Adzera_language', 'label': None}, {'url': 'https://phoible.org/languages/adze1240', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3327445', 'label': None}]","28,900",,,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.8,['https://www.endangeredlanguages.com/elp-language/581']
