language_ID,language,latitude,longitude,links,speaker_number_raw,speaker_number_numeric,speaker_number_type,speaker_number_min,speaker_number_max,vitality_status,vitality_certainty,speaker_number_year,speaker_source,source_category,source_type,access_route,source_confidence,source_urls,plotting_data,bar_chart_tooltip_value
mian1254,Miani,-4.42116,145.276,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-miani', 'label': 'Miani'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-miani', 'label': 'miani'}, {'url': 'https://www.wikidata.org/entity/Q12952844', 'label': None}]",,,,,,,,,,,,,,[],,
brem1238,Barem,-4.67372,145.562,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-brem', 'label': 'Brem'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-brem', 'label': 'brem'}, {'url': 'https://en.wikipedia.org/wiki/Barem_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q4960502', 'label': None}]",,,,,,extinct,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Barem_language'],4.5,extinct
mala1495,Manep,-4.76685,145.621,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-malas', 'label': 'Malas'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-malas', 'label': 'malas'}, {'url': 'https://en.wikipedia.org/wiki/Manep_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732402', 'label': None}]",650 (2003)[1],650.0,exact,650.0,650.0,,,2003,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Manep_language'],650.0,650.0
wana1269,Mokati,-4.78822,145.419,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-wanambre', 'label': 'Wanambre'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-wanambre', 'label': 'wanambre'}, {'url': 'https://en.wikipedia.org/wiki/Mokati_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7967057', 'label': None}]",590 (2003)[1],590.0,exact,590.0,590.0,,,2003,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Mokati_language'],590.0,590.0
pamo1253,Pamosu,-4.69874,145.288,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-pamosu', 'label': 'Pamosu'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-pamosu', 'label': 'pamosu'}, {'url': 'https://en.wikipedia.org/wiki/Pamosu_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q12953011', 'label': None}]","1,800 (2012)[1]",1800.0,exact,1800.0,1800.0,,,2012,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Pamosu_language'],1800.0,1800.0
mawa1266,Mawak,-4.61817,145.283,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2270', 'label': 'Mawak'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-mawak', 'label': 'Mawak'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-mawak', 'label': 'mawak'}, {'url': 'https://en.wikipedia.org/wiki/Mawak_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732427', 'label': None}]",25,25.0,exact,25.0,25.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/2270'],25.0,25.0
musa1265,Hember Avu,-4.70258,145.413,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-musar', 'label': 'Musar'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-musar', 'label': 'musar'}, {'url': 'https://en.wikipedia.org/wiki/Hember_Avu_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6940113', 'label': None}]","(1,500 cited 2000)[1]",1500.0,exact,1500.0,1500.0,,,2000,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Hember_Avu_language'],1500.0,1500.0
kowa1245,Kowaki,-4.63032,145.412,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2228', 'label': 'Kowaki'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kowaki', 'label': 'Kowaki'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-kowaki', 'label': 'kowaki'}, {'url': 'https://en.wikipedia.org/wiki/Kowaki_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6434920', 'label': None}]",~30,30.0,estimate,16.8,43.199999999999996,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.56,['https://www.endangeredlanguages.com/elp-language/2228'],30.0,~30
mauw1238,Mauwake,-4.52416,145.394,"[{'url': 'https://grambank.clld.org/languages/mauw1238', 'label': 'Mauwake'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-mauwake', 'label': 'Mauwake'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-mauwake', 'label': 'mauwake'}, {'url': 'https://en.wikipedia.org/wiki/Mauwake_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6794095', 'label': None}]","2,400 (2003)[1]",2400.0,exact,2400.0,2400.0,,,2003,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Mauwake_language'],2400.0,2400.0
bepo1240,Bepour,-4.5985,145.442,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2119', 'label': 'Bepour'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-bepour', 'label': 'Bepour'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-bepour', 'label': 'bepour'}, {'url': 'https://en.wikipedia.org/wiki/Bepour_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q4890914', 'label': None}]",A few dozen speakers or less,,qualitative range,0.0,65.16,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.19,['https://www.endangeredlanguages.com/elp-language/2119'],32.58,A few dozen speakers or less
moer1240,Moere,-4.62246,145.458,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2272', 'label': 'Moere'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-moere', 'label': 'Moere'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-moere', 'label': 'moere'}, {'url': 'https://en.wikipedia.org/wiki/Moere_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732458', 'label': None}]",50,50.0,exact,50.0,50.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/2272'],50.0,50.0
kora1296,Korak,-4.5998,145.514,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-korak', 'label': 'Korak'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-korak', 'label': 'korak'}, {'url': 'https://en.wikipedia.org/wiki/Amako_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6431365', 'label': None}]",510 (2003)[1],510.0,exact,510.0,510.0,,,2003,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Amako_language'],510.0,510.0
wask1241,Waskia,-4.57978,145.979,"[{'url': 'https://grambank.clld.org/languages/wask1241', 'label': 'Waskia'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-waskia', 'label': 'Waskia'}, {'url': 'https://wals.info/languoid/lect/wals_code_wsk', 'label': 'Waskia'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-waskia', 'label': 'waskia'}, {'url': 'https://en.wikipedia.org/wiki/Waskia_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7972683', 'label': None}]","20,000 (2007)[1]",20000.0,exact,20000.0,20000.0,,,2007,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Waskia_language'],20000.0,20000.0
mumm1238,Mum,-4.83462,145.059,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-mum', 'label': 'Mum'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-mum', 'label': 'mum'}, {'url': 'https://en.wikipedia.org/wiki/Mum_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6935252', 'label': None}]","2,500 (2015)[1]",2500.0,exact,2500.0,2500.0,,,2015,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Mum_language'],2500.0,2500.0
sile1255,Sirva,-4.98243,145.225,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-sileibi', 'label': 'Sileibi'}, {'url': 'https://www.endangeredlanguages.com/elp-language/10329', 'label': 'Sirva'}, {'url': 'https://grambank.clld.org/languages/sile1255', 'label': 'Sirva'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-sileibi', 'label': 'sileibi'}, {'url': 'https://en.wikipedia.org/wiki/Sirva_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7514337', 'label': None}]",~200,200.0,estimate,112.00000000000001,288.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.56,['https://www.endangeredlanguages.com/elp-language/10329'],200.0,~200
gant1244,Gants,-5.28113,144.771,"[{'url': 'https://grambank.clld.org/languages/gant1244', 'label': 'Gants'}, {'url': 'https://en.wikipedia.org/wiki/Gants_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5521529', 'label': None}]","2,500 (2015)[1]",2500.0,exact,2500.0,2500.0,,,2015,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Gants_language'],2500.0,2500.0
fait1240,Kulsab,-5.59947,145.298,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-faita', 'label': 'Faita'}, {'url': 'https://grambank.clld.org/languages/fait1240', 'label': 'Kulsab'}, {'url': 'https://www.endangeredlanguages.com/elp-language/2215', 'label': 'Kursav'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-faita', 'label': 'faita'}, {'url': 'https://en.wikipedia.org/wiki/Kursav_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q976953', 'label': None}]",10,10.0,exact,10.0,10.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/2215'],10.0,10.0
musa1266,Aisi,-5.37407,145.197,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10330', 'label': 'Aisi'}, {'url': 'https://grambank.clld.org/languages/musa1266', 'label': 'Aisi'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-aisi', 'label': 'Aisi'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-musak', 'label': 'Musak'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-musak', 'label': 'musak'}, {'url': 'https://en.wikipedia.org/wiki/Aisi_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6940074', 'label': None}]",~250,250.0,estimate,140.0,360.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.56,['https://www.endangeredlanguages.com/elp-language/10330'],250.0,~250
magi1243,Magi,-5.1385,145.1091,"[{'url': 'https://en.wikipedia.org/wiki/Mag%C9%A8_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q55621742', 'label': None}]",50 (2016)[1],50.0,exact,50.0,50.0,,,2016,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Mag%C9%A8_language'],50.0,50.0
apal1256,Apali,-5.1727,145.023,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-apali', 'label': 'Apali'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-apali', 'label': 'apali'}, {'url': 'https://en.wikipedia.org/wiki/Apali_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3504201', 'label': None}]",980 (2003)[1],980.0,exact,980.0,980.0,,,2003,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Apali_language'],980.0,980.0
payn1244,Manat,-4.94303,144.879,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4979', 'label': 'Manat'}, {'url': 'https://grambank.clld.org/languages/payn1244', 'label': 'Manat'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-paynamar', 'label': 'Paynamar'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-paynamar', 'label': 'paynamar'}, {'url': 'https://en.wikipedia.org/wiki/Manat_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3450824', 'label': None}]",~50,50.0,estimate,28.000000000000004,72.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.56,['https://www.endangeredlanguages.com/elp-language/4979'],50.0,~50
atem1241,Mand,-5.08137,144.806,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-atemble', 'label': 'Atemble'}, {'url': 'https://www.endangeredlanguages.com/elp-language/2049', 'label': 'Mand'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-atemble', 'label': 'atemble'}, {'url': 'https://en.wikipedia.org/wiki/Mand_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q4813055', 'label': None}]",8,8.0,exact,8.0,8.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/2049'],8.0,8.0
nend1239,Nend,-5.04271,144.886,"[{'url': 'https://grambank.clld.org/languages/nend1239', 'label': 'Nend'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-nend', 'label': 'Nend'}, {'url': 'https://wals.info/languoid/lect/wals_code_nnd', 'label': 'Nend'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-nend', 'label': 'nend'}, {'url': 'https://en.wikipedia.org/wiki/Nend_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6991554', 'label': None}]","(2,000 cited 1991)[1]",2000.0,exact,2000.0,2000.0,,,1991,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Nend_language'],2000.0,2000.0
magi1244,Magiyi,-4.88,144.88,[],,,,,,,,,,,,,,[],,
utar1238,Utarmbung,-4.82756,144.924,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-utarmbung', 'label': 'Utarmbung'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-utarmbung', 'label': 'utarmbung'}, {'url': 'https://en.wikipedia.org/wiki/Utarmbung_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7902577', 'label': None}]","1,200 (2003)[1]",1200.0,exact,1200.0,1200.0,,,2003,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Utarmbung_language'],1200.0,1200.0
wada1263,Wadaginam,-4.52754,144.972,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-wadaginam', 'label': 'Wadaginam'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-wadaginam', 'label': 'wadaginam'}, {'url': 'https://en.wikipedia.org/wiki/Wadaginam_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7958930', 'label': None}]",950 (2003)[1],950.0,exact,950.0,950.0,,,2003,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Wadaginam_language'],950.0,950.0
anam1247,Anam,-4.68869,145.051,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4954', 'label': 'Anam'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-anam', 'label': 'Anam'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-anam', 'label': 'anam'}, {'url': 'https://en.wikipedia.org/wiki/Anam_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3501930', 'label': None}]","1,070",1070.0,exact,1070.0,1070.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/4954'],1070.0,1070.0
more1258,Moresada,-4.57497,144.988,"[{'url': 'https://www.endangeredlanguages.com/elp-language/4717', 'label': 'Moresada'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-moresada', 'label': 'Moresada'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-moresada', 'label': 'moresada'}, {'url': 'https://en.wikipedia.org/wiki/Moresada_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732475', 'label': None}]",200,200.0,exact,200.0,200.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/4717'],200.0,200.0
anam1248,Anamuxra,-4.63762,144.991,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-anamgura', 'label': 'Anamgura'}, {'url': 'https://wals.info/languoid/lect/wals_code_amx', 'label': 'Anamuxra'}, {'url': 'https://lexibank.clld.org/languages/zgraggenmadang-anamgura', 'label': 'anamgura'}, {'url': 'https://en.wikipedia.org/wiki/Anamgura_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3501881', 'label': None}]","(2,000 cited 2000)[2]",2000.0,exact,2000.0,2000.0,,,2000,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Anamgura_language'],2000.0,2000.0
kobo1249,Kobon,-5.16446,144.46,"[{'url': 'https://grambank.clld.org/languages/kobo1249', 'label': 'Kobon'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kobon', 'label': 'Kobon'}, {'url': 'https://wals.info/languoid/lect/wals_code_kob', 'label': 'Kobon'}, {'url': 'https://en.wikipedia.org/wiki/Kobon_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q11732326', 'label': None}]","10,000 (2007)[1]4,000 monolinguals (2007?)[2]",10000.0,exact,10000.0,10000.0,,,2007,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Kobon_language'],10000.0,10000.0
taii1241,Tai,-5.29223,144.66,"[{'url': 'https://en.wikipedia.org/wiki/Tai_language_(New_Guinea)', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7675861', 'label': None}]",(900 cited 1990)[1],900.0,exact,900.0,900.0,,,1990,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Tai_language_(New_Guinea)'],900.0,900.0
kala1397,Kalam,-5.25216,144.585,"[{'url': 'https://lexibank.clld.org/languages/transnewguineaorg-kalam', 'label': 'Kalam'}, {'url': 'https://wals.info/languoid/lect/wals_code_klq', 'label': 'Kalam'}, {'url': 'https://en.wikipedia.org/wiki/Kalam_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q12952550', 'label': None}]","(15,000 cited 1991)[1]",15000.0,exact,15000.0,15000.0,,,1991,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Kalam_language'],15000.0,15000.0
taul1251,Taulil,-4.44425,152.095,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2691', 'label': 'Taulil'}, {'url': 'https://grambank.clld.org/languages/taul1251', 'label': 'Taulil'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-taulil', 'label': 'Taulil'}, {'url': 'https://wals.info/languoid/lect/wals_code_tll', 'label': 'Taulil'}, {'url': 'https://en.wikipedia.org/wiki/Taulil_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q3516141', 'label': None}]",~800,800.0,estimate,448.00000000000006,1152.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.56,['https://www.endangeredlanguages.com/elp-language/2691'],800.0,~800
buta1242,Butam,-4.471696,152.245674,"[{'url': 'https://grambank.clld.org/languages/buta1242', 'label': 'Butam'}, {'url': 'https://en.wikipedia.org/wiki/Butam_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5002345', 'label': None}]",,,,,,extinct,,,wikipedia.org,tertiary,community-curated,direct,0.45,['https://en.wikipedia.org/wiki/Butam_language'],4.5,extinct
biag1234,Biage,-8.8794,147.6533,"[{'url': 'https://www.wikidata.org/entity/Q48037487', 'label': None}]",,,,,,,,,,,,,,[],,
moun1252,Mountain Koiali,-9.06973,147.384,"[{'url': 'https://wals.info/languoid/lect/wals_code_kmo', 'label': 'Koiali (Mountain)'}, {'url': 'https://grambank.clld.org/languages/moun1252', 'label': 'Mountain Koiali'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-mountain-koiari', 'label': 'Mountain Koiari'}, {'url': 'https://en.wikipedia.org/wiki/Mountain_Koiali_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6925030', 'label': None}]","(Mountain Koiari: 4,000? cited 2000 census)[1]Biage: 1,100",4000.0,exact,4000.0,4000.0,,,2000,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Mountain_Koiali_language'],4000.0,4000.0
gras1249,Grass Koiari,-9.51218,147.437,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2226', 'label': 'Grass Koiari'}, {'url': 'https://grambank.clld.org/languages/gras1249', 'label': 'Grass Koiari'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Grasskoiari', 'label': 'Grass Koiari'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-grass-koiari', 'label': 'Grass Koiari'}, {'url': 'https://wals.info/languoid/lect/wals_code_koi', 'label': 'Koiari'}, {'url': 'https://en.wikipedia.org/wiki/Grass_Koiari_language', 'label': None}, {'url': 'https://phoible.org/languages/gras1249', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q12952642', 'label': None}]","1,800",1800.0,exact,1800.0,1800.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/2226'],1800.0,1800.0
koit1244,Koitabu,-9.36877,147.079,"[{'url': 'https://wals.info/languoid/lect/wals_code_kta', 'label': 'Koita'}, {'url': 'https://www.endangeredlanguages.com/elp-language/2227', 'label': 'Koitabu'}, {'url': 'https://grambank.clld.org/languages/koit1244', 'label': 'Koitabu'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-koitabu', 'label': 'Koitabu'}, {'url': 'https://en.wikipedia.org/wiki/Koita_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q6426363', 'label': None}]","3,000",3000.0,exact,3000.0,3000.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/2227'],3000.0,3000.0
omie1241,Ömie,-9.03136,148.107,"[{'url': 'https://en.wikipedia.org/wiki/%C3%96mie_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q8078975', 'label': None}, {'url': 'https://grambank.clld.org/languages/omie1241', 'label': 'Ömie'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-omie', 'label': 'Ömie'}, {'url': 'https://wals.info/languoid/lect/wals_code_omi', 'label': 'Ömie'}]","(1,200 cited 2000 census)[1]",1200.0,exact,1200.0,1200.0,,,2000,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/%C3%96mie_language'],1200.0,1200.0
esee1247,Ese,-9.09451,148.376,"[{'url': 'https://grambank.clld.org/languages/esee1247', 'label': 'Ese'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-ese', 'label': 'Ese'}, {'url': 'https://en.wikipedia.org/wiki/Ese_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5397551', 'label': None}]","(10,000 cited 2000)[1]4,000 monolinguals (2001)[1]",10000.0,exact,10000.0,10000.0,,,2000,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Ese_language'],10000.0,10000.0
nucl1630,Barai,-9.46246,147.899,"[{'url': 'https://grambank.clld.org/languages/nucl1630', 'label': 'Barai'}, {'url': 'https://wals.info/languoid/lect/wals_code_baa', 'label': 'Barai'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-north-barai', 'label': 'Barai (North Dialect)'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-south-barai', 'label': 'Barai (South Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Barai_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q4858206', 'label': None}]",800 (2003)[1],800.0,exact,800.0,800.0,,,2003,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Barai_language'],800.0,800.0
nami1258,Namiae,-9.18089,148.166,"[{'url': 'https://en.wikipedia.org/wiki/Namiae_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q12952922', 'label': None}]","1,200 (2003)[1]",1200.0,exact,1200.0,1200.0,,,2003,wikipedia.org,tertiary,community-curated,direct,0.38,['https://en.wikipedia.org/wiki/Namiae_language'],1200.0,1200.0
ango1255,Angoram,-4.07758,144.028,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10629', 'label': 'Angoram'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-angoram', 'label': 'Angoram'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-angoram-kambrindo', 'label': 'Angoram (Kambrindo Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Angoram_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56366', 'label': None}]","9,060",9060.0,exact,9060.0,9060.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10629'],9060.0,9060.0
cham1313,Chambri,-4.27831,143.097,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10631', 'label': 'Chambri'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-chambri', 'label': 'Chambri'}, {'url': 'https://wals.info/languoid/lect/wals_code_chb', 'label': 'Chambri'}, {'url': 'https://en.wikipedia.org/wiki/Chambri_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q5069707', 'label': None}]","1,700",1700.0,exact,1700.0,1700.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10631'],1700.0,1700.0
tabr1243,Tabriak,-4.49162,143.593,"[{'url': 'https://www.endangeredlanguages.com/elp-language/10630', 'label': 'Karawari'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-tabriak', 'label': 'Tabriak'}, {'url': 'https://en.wikipedia.org/wiki/Tabriak_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q56872', 'label': None}]","1,300",1300.0,exact,1300.0,1300.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/10630'],1300.0,1300.0
yima1243,Yimas,-4.71731,143.572,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2711', 'label': 'Yimas'}, {'url': 'https://grambank.clld.org/languages/yima1243', 'label': 'Yimas'}, {'url': 'https://lexibank.clld.org/languages/johanssonsoundsymbolic-Yimas', 'label': 'Yimas'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-yimas', 'label': 'Yimas'}, {'url': 'https://wals.info/languoid/lect/wals_code_yim', 'label': 'Yimas'}, {'url': 'https://en.wikipedia.org/wiki/Yimas_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q36954', 'label': None}]",250,250.0,exact,250.0,250.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.75,['https://www.endangeredlanguages.com/elp-language/2711'],250.0,250.0
muri1260,Murik,-3.86959,144.166,"[{'url': 'https://www.endangeredlanguages.com/elp-language/2274', 'label': 'Murik'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-murik', 'label': 'Murik'}, {'url': 'https://wals.info/languoid/lect/wals_code_mrk', 'label': 'Murik'}, {'url': 'https://lexibank.clld.org/languages/transnewguineaorg-angoram-karau', 'label': 'Murik (Karau Dialect)'}, {'url': 'https://en.wikipedia.org/wiki/Nor_language', 'label': None}, {'url': 'https://www.wikidata.org/entity/Q7050035', 'label': None}]","<1,256",,range,0.0,1256.0,,,,endangeredlanguages.com,secondary,expert-curated,direct,0.38,['https://www.endangeredlanguages.com/elp-language/2274'],628.0,"<1,256"
